JobStartDate,MachineNumber,JobID,ProductID,Quantity,MachineCoveragePercentage,NumMainA,SecondsMainA,NumMainB,SecondsMainB,NumMainC,SecondsMainC,JobRuntime
20/05/2018 16:28,2,JX000282,PX000080,330,72,3,7,13,126,0,0,501
15/06/2018 21:51,2,JX000283,PX000048,48,22,21,56,5,155,0,0,67
10/06/2018 08:19,2,JX000284,PX000110,340,67,10,31,8,96,0,0,439
30/05/2018 10:44,2,JX000285,PX000111,137,40,2,1,6,253,0,0,175
25/05/2018 06:19,2,JX000286,PX000094,328,82,11,23,8,63,0,0,502
24/06/2018 10:31,2,JX000287,PX000074,771,40,22,53,24,183,0,0,986
22/06/2018 08:00,2,JX000288,PX000079,702,75,8,40,11,178,0,0,900
15/07/2018 11:10,2,JX000289,PX000112,733,40,7,48,10,208,0,0,948
27/06/2018 10:41,2,JX000290,PX000059,340,65,4,5,7,207,0,0,439
10/06/2018 19:57,2,JX000291,PX000071,326,75,2,25,8,75,0,0,497
29/06/2018 13:40,2,JX000292,PX000072,336,66,6,27,13,147,0,0,434
20/06/2018 23:17,2,JX000293,PX000084,328,79,2,4,7,88,0,0,499
08/06/2018 15:06,2,JX000294,PX000113,323,66,2,19,13,197,0,0,496
14/06/2018 07:49,2,JX000295,PX000096,343,72,1,1,9,153,0,0,438
07/07/2018 09:10,2,JX000296,PX000093,317,67,3,14,7,198,0,0,489
04/07/2018 20:20,2,JX000297,PX000078,775,75,5,17,20,207,0,0,996
01/07/2018 23:50,2,JX000298,PX000051,776,51,5,9,12,137,0,0,993
23/06/2018 06:20,2,JX000299,PX000092,544,74,5,20,8,147,0,0,697
19/07/2018 03:43,2,JX000300,PX000114,347,68,4,8,12,187,0,0,442
06/07/2018 19:44,2,JX000301,PX000056,335,64,4,11,8,218,0,0,516
16/06/2018 03:02,2,JX000302,PX000076,764,76,23,126,13,73,0,0,985
24/06/2018 00:34,2,JX000303,PX000023,350,76,1,1,6,130,0,0,451
21/06/2018 21:37,2,JX000304,PX000081,330,81,6,14,8,78,0,0,506
21/06/2018 09:49,2,JX000305,PX000043,264,75,4,31,4,96,0,0,405
14/07/2018 16:31,2,JX000306,PX000105,351,64,5,11,19,122,0,0,450
15/07/2018 04:17,2,JX000307,PX000111,140,70,0,0,5,67,0,0,175
29/06/2018 00:08,2,JX000308,PX000053,331,75,3,4,6,110,0,0,504
01/07/2018 03:48,2,JX000309,PX000073,451,59,2,26,13,420,0,0,690
05/07/2018 19:57,2,JX000310,PX000047,667,72,36,218,17,134,0,0,1018
08/07/2018 03:45,2,JX000311,PX000057,657,83,10,22,19,102,0,0,1010
11/07/2018 19:39,2,JX000312,PX000055,326,76,1,33,8,82,0,0,497
09/07/2018 01:17,2,JX000313,PX000054,441,32,4,18,15,361,0,0,694
18/07/2018 08:55,2,JX000314,PX000089,137,54,2,4,7,132,0,0,175
13/07/2018 16:19,2,JX000315,PX000104,331,75,2,7,9,101,0,0,505
28/06/2018 07:03,2,JX000316,PX000094,494,76,7,27,12,175,0,0,759
12/07/2018 19:38,2,JX000317,PX000087,198,61,2,80,4,61,0,0,305
12/07/2018 07:46,2,JX000318,PX000080,333,71,3,41,11,143,0,0,509
13/07/2018 03:55,2,JX000319,PX000099,333,68,1,6,8,205,0,0,506
18/07/2018 15:18,2,JX000320,PX000115,345,62,2,23,10,221,0,0,443
19/07/2018 14:38,2,JX000321,PX000052,774,79,3,4,12,142,0,0,997
05/01/2018 10:54,2,JX000322,PX000116,765,82,51,247,27,192,0,0,2182
07/01/2018 07:13,2,JX000323,PX000028,382,80,18,183,14,49,0,0,1082
23/12/2017 16:48,2,JX000324,PX000117,428,70,25,159,14,154,0,0,1220
20/01/2018 08:44,3,JX000325,PX000028,23,4,14,14,32,139,0,0,58
08/02/2018 01:56,3,JX000326,PX000118,370,72,8,32,13,94,0,0,629
18/01/2018 03:15,3,JX000327,PX000119,349,65,40,162,11,79,0,0,550
06/01/2018 21:09,3,JX000328,PX000120,250,59,17,148,16,80,0,0,410
09/02/2018 11:40,3,JX000329,PX000121,402,67,15,58,13,186,0,0,680
08/01/2018 03:41,3,JX000330,PX000122,394,37,52,302,25,240,0,0,588
04/01/2018 15:34,3,JX000331,PX000123,369,50,43,129,12,201,0,0,499
12/01/2018 20:45,3,JX000332,PX000124,366,57,33,145,13,263,0,0,582
05/01/2018 08:16,3,JX000333,PX000125,373,68,19,146,17,88,0,0,610
24/12/2017 00:20,3,JX000334,PX000126,133,33,11,65,5,139,0,0,190
07/01/2018 23:32,3,JX000335,PX000127,70,46,6,23,3,103,0,0,115
06/01/2018 00:32,3,JX000336,PX000128,331,44,25,133,14,497,0,0,548
21/01/2018 10:37,3,JX000337,PX000129,375,52,23,101,13,383,0,0,634
18/01/2018 03:13,3,JX000338,PX000130,379,26,44,159,21,1489,0,0,588
13/01/2018 13:49,3,JX000339,PX000126,370,82,9,23,12,56,0,0,584
11/01/2018 09:32,3,JX000340,PX000125,367,49,51,306,22,237,0,0,581
18/01/2018 03:14,3,JX000341,PX000127,0,0,0,0,0,1,0,0,0
07/01/2018 08:44,3,JX000342,PX000131,371,69,23,97,15,136,0,0,610
14/01/2018 03:51,3,JX000343,PX000132,371,64,32,87,20,173,0,0,582
04/02/2018 15:27,3,JX000344,PX000133,379,30,6,80,29,223,0,0,627
26/01/2018 04:06,3,JX000345,PX000125,519,65,33,177,17,256,0,0,882
04/02/2018 00:17,3,JX000346,PX000134,372,70,24,99,7,121,0,0,633
12/01/2018 06:18,3,JX000347,PX000135,376,67,21,95,14,152,0,0,584
27/01/2018 03:50,3,JX000348,PX000127,526,68,37,126,12,132,0,0,892
25/02/2018 04:07,3,JX000349,PX000136,370,59,16,127,11,179,0,0,575
14/01/2018 18:59,3,JX000350,PX000137,763,40,75,486,24,110,0,0,1191
15/02/2018 02:53,3,JX000351,PX000138,686,70,36,207,23,172,0,0,1025
16/02/2018 03:27,3,JX000352,PX000138,565,64,11,149,33,258,0,0,838
28/01/2018 01:45,3,JX000353,PX000139,752,71,59,272,20,205,0,0,1275
03/03/2018 01:35,3,JX000354,PX000140,740,70,25,155,25,231,0,0,1162
31/01/2018 20:16,3,JX000355,PX000141,761,73,37,131,22,229,0,0,1273
25/01/2018 04:15,3,JX000356,PX000124,534,63,56,255,16,168,0,0,904
10/02/2018 22:12,3,JX000357,PX000124,493,61,22,49,24,466,0,0,838
04/03/2018 20:02,3,JX000358,PX000120,370,60,9,63,11,200,0,0,578
29/01/2018 07:42,3,JX000359,PX000126,725,68,66,303,23,147,0,0,1207
03/02/2018 09:24,3,JX000360,PX000142,305,70,18,52,16,155,0,0,521
07/03/2018 10:47,3,JX000361,PX000143,757,67,57,257,18,82,0,0,1181
07/02/2018 09:17,3,JX000362,PX000144,373,68,12,101,7,115,0,0,629
02/02/2018 01:13,3,JX000363,PX000131,723,63,38,158,38,493,0,0,1219
22/01/2018 06:57,3,JX000364,PX000122,530,38,45,164,27,225,0,0,895
17/03/2018 06:39,3,JX000365,PX000134,372,44,52,243,24,343,0,0,509
06/03/2018 06:46,3,JX000366,PX000145,371,67,24,154,7,67,0,0,575
08/02/2018 16:29,3,JX000367,PX000146,367,54,24,128,10,211,0,0,621
10/02/2018 04:27,3,JX000368,PX000125,376,59,20,104,20,246,0,0,632
17/02/2018 16:58,3,JX000369,PX000147,593,42,19,80,22,1071,0,0,884
15/03/2018 00:56,3,JX000370,PX000127,755,71,35,137,21,201,0,0,1031
04/03/2018 06:25,3,JX000371,PX000024,368,72,7,57,12,144,0,0,574
08/03/2018 16:13,3,JX000372,PX000129,366,55,20,102,18,250,0,0,570
24/02/2018 01:12,3,JX000373,PX000139,762,73,12,31,14,188,0,0,1172
11/03/2018 15:05,3,JX000374,PX000122,353,60,8,87,15,202,0,0,549
24/03/2018 15:53,3,JX000375,PX000124,745,69,21,52,32,399,0,0,1161
22/02/2018 06:42,3,JX000376,PX000131,475,73,22,63,10,113,0,0,742
19/02/2018 11:47,3,JX000377,PX000148,223,13,17,29,14,1078,0,0,269
01/03/2018 22:07,3,JX000378,PX000125,755,75,22,135,22,114,0,0,1177
25/03/2018 20:01,3,JX000379,PX000149,771,38,83,385,38,363,0,0,1166
05/04/2018 18:46,3,JX000380,PX000150,371,66,8,43,12,159,0,0,577
12/03/2018 07:19,3,JX000381,PX000151,366,37,37,96,18,535,0,0,564
31/03/2018 13:07,3,JX000382,PX000131,373,64,31,112,18,142,0,0,580
11/04/2018 19:59,3,JX000383,PX000152,365,50,76,438,23,99,0,0,564
10/03/2018 20:00,3,JX000384,PX000153,359,56,18,80,14,305,0,0,558
17/02/2018 01:54,3,JX000385,PX000147,306,55,13,75,28,223,0,0,443
10/03/2018 04:18,3,JX000386,PX000154,372,62,31,188,15,138,0,0,584
21/03/2018 08:02,3,JX000387,PX000119,372,63,10,26,12,291,0,0,581
25/02/2018 20:25,3,JX000388,PX000128,372,33,22,90,17,292,0,0,579
23/02/2018 00:49,3,JX000389,PX000155,640,68,37,187,19,131,0,0,992
28/02/2018 15:36,3,JX000390,PX000142,754,65,39,185,26,371,0,0,1177
09/03/2018 11:48,3,JX000391,PX000121,373,62,14,100,12,162,0,0,579
19/03/2018 07:42,3,JX000392,PX000125,511,74,11,33,31,153,0,0,776
22/03/2018 00:50,3,JX000393,PX000139,752,68,33,160,28,195,0,0,1174
01/04/2018 17:01,3,JX000394,PX000126,375,35,7,17,15,263,0,0,575
16/03/2018 15:33,3,JX000395,PX000146,375,57,18,85,16,198,0,0,514
29/04/2018 13:29,3,JX000396,PX000120,341,66,8,44,12,186,0,0,559
24/03/2018 00:49,3,JX000397,PX000024,371,79,8,34,11,79,0,0,578
16/03/2018 01:58,3,JX000398,PX000130,372,66,21,76,11,150,0,0,505
29/03/2018 08:26,3,JX000399,PX000144,373,62,27,80,18,196,0,0,582
28/04/2018 15:42,3,JX000400,PX000124,541,67,27,62,20,315,0,0,880
01/04/2018 05:41,3,JX000401,PX000135,189,55,8,69,12,161,0,0,293
23/03/2018 08:32,3,JX000402,PX000136,344,55,12,29,18,308,0,0,532
05/04/2018 01:11,3,JX000403,PX000129,373,75,13,65,13,86,0,0,580
14/04/2018 16:34,3,JX000404,PX000141,372,58,31,120,13,235,0,0,578
11/04/2018 07:18,3,JX000405,PX000122,351,72,3,7,18,147,0,0,551
18/03/2018 03:48,3,JX000406,PX000155,714,77,20,108,22,160,0,0,1104
20/04/2018 16:37,3,JX000407,PX000155,373,63,14,66,7,183,0,0,614
27/04/2018 23:50,3,JX000408,PX000131,369,68,8,68,13,147,0,0,604
30/03/2018 18:39,3,JX000409,PX000125,375,53,1,2,21,495,0,0,585
07/04/2018 03:41,3,JX000410,PX000139,760,56,98,520,25,303,0,0,1184
12/05/2018 05:35,3,JX000411,PX000134,339,68,2,5,9,215,0,0,557
12/04/2018 16:32,3,JX000412,PX000156,404,59,11,79,19,254,0,0,628
30/04/2018 03:38,3,JX000413,PX000123,382,31,5,9,13,187,0,0,607
30/03/2018 01:45,3,JX000414,PX000157,373,58,26,163,14,225,0,0,583
04/05/2018 00:34,3,JX000415,PX000158,378,57,5,45,16,360,0,0,620
22/04/2018 08:26,3,JX000416,PX000149,760,46,18,73,31,222,0,0,1245
04/04/2018 09:05,3,JX000417,PX000145,377,61,14,38,24,293,0,0,588
06/04/2018 09:18,3,JX000418,PX000119,340,55,25,223,17,190,0,0,526
21/04/2018 08:46,3,JX000419,PX000127,233,65,6,20,13,157,0,0,387
13/04/2018 23:47,3,JX000420,PX000125,377,58,22,142,20,243,0,0,587
07/05/2018 05:33,3,JX000421,PX000124,521,38,15,100,10,86,0,0,852
27/04/2018 10:29,3,JX000422,PX000126,376,77,10,30,12,117,0,0,617
08/04/2018 15:01,3,JX000423,PX000151,373,28,25,143,18,191,0,0,583
18/05/2018 06:49,3,JX000424,PX000139,380,64,13,35,23,252,0,0,623
13/04/2018 10:19,3,JX000425,PX000133,345,67,17,42,19,184,0,0,539
21/04/2018 18:38,3,JX000426,PX000024,348,71,6,28,8,124,0,0,574
27/05/2018 00:25,3,JX000427,PX000125,250,49,29,215,13,175,0,0,421
04/07/2018 16:11,3,JX000428,PX000143,365,69,6,17,14,192,0,0,610
05/05/2018 14:54,3,JX000429,PX000154,511,61,20,85,74,345,0,0,844
02/05/2018 17:54,3,JX000430,PX000131,373,66,12,120,9,153,0,0,613
09/06/2018 19:14,3,JX000431,PX000125,377,60,5,65,11,283,0,0,629
06/07/2018 19:23,3,JX000432,PX000123,366,60,10,21,15,299,0,0,610
25/05/2018 21:41,3,JX000433,PX000142,737,83,13,34,16,152,0,0,1286
24/05/2018 12:27,3,JX000434,PX000142,751,77,26,100,34,172,0,0,1232
19/04/2018 11:34,3,JX000435,PX000142,752,71,22,40,38,365,0,0,1238
18/05/2018 22:59,3,JX000436,PX000139,377,74,9,59,6,127,0,0,618
17/05/2018 01:30,3,JX000437,PX000127,764,73,15,39,24,319,0,0,1260
14/05/2018 04:14,3,JX000438,PX000124,531,37,16,68,16,180,0,0,879
13/05/2018 12:24,3,JX000439,PX000122,373,65,7,10,11,279,0,0,614
26/04/2018 04:07,3,JX000440,PX000153,377,69,6,21,11,203,0,0,613
11/05/2018 12:50,3,JX000441,PX000140,376,81,6,9,16,120,0,0,616
13/06/2018 19:35,3,JX000442,PX000142,370,78,11,89,10,57,0,0,623
03/05/2018 09:30,3,JX000443,PX000135,373,79,20,33,13,89,0,0,610
26/04/2018 19:41,3,JX000444,PX000146,373,69,17,39,11,191,0,0,616
10/05/2018 01:47,3,JX000445,PX000120,374,73,4,27,12,147,0,0,616
25/04/2018 11:57,3,JX000446,PX000128,376,77,4,33,5,112,0,0,611
30/05/2018 19:36,3,JX000447,PX000136,154,60,9,38,9,104,0,0,259
04/05/2018 18:37,3,JX000448,PX000144,370,71,9,59,12,118,0,0,611
19/05/2018 15:22,3,JX000449,PX000131,369,65,5,39,19,148,0,0,606
02/06/2018 12:22,3,JX000450,PX000139,763,70,21,132,26,297,0,0,1277
11/06/2018 03:19,3,JX000451,PX000129,350,61,3,39,9,273,0,0,594
09/06/2018 04:13,3,JX000452,PX000125,370,72,5,49,16,154,0,0,622
10/05/2018 18:36,3,JX000453,PX000141,380,57,7,78,12,304,0,0,619
06/05/2018 14:06,3,JX000454,PX000132,393,69,2,5,25,262,0,0,642
27/05/2018 14:37,3,JX000455,PX000121,377,64,5,72,13,218,0,0,637
10/06/2018 12:49,3,JX000456,PX000127,396,77,4,7,16,114,0,0,672
31/05/2018 19:29,3,JX000457,PX000024,750,75,12,49,20,213,0,0,1257
05/07/2018 06:58,3,JX000458,PX000118,375,80,4,29,7,94,0,0,618
12/07/2018 03:13,3,JX000459,PX000119,181,74,2,5,10,54,0,0,299
12/05/2018 19:14,3,JX000460,PX000151,386,61,0,0,19,339,0,0,630
20/06/2018 12:10,3,JX000461,PX000142,368,69,41,165,11,72,0,0,618
07/06/2018 16:48,3,JX000462,PX000125,372,68,8,18,12,182,0,0,624
21/05/2018 00:01,3,JX000463,PX000141,365,31,3,17,10,219,0,0,599
23/05/2018 15:24,3,JX000464,PX000124,532,69,8,57,17,226,0,0,874
05/07/2018 21:42,3,JX000465,PX000143,369,62,5,26,15,314,0,0,608
28/05/2018 07:09,3,JX000466,PX000126,380,35,6,57,12,128,0,0,631
27/06/2018 09:23,3,JX000467,PX000139,247,54,15,78,6,252,0,0,409
20/05/2018 09:04,3,JX000468,PX000131,375,69,8,21,7,213,0,0,608
07/06/2018 03:51,3,JX000469,PX000024,361,78,5,29,10,95,0,0,604
28/06/2018 08:53,3,JX000470,PX000124,334,62,13,50,7,232,0,0,552
31/05/2018 02:50,3,JX000471,PX000152,212,42,5,19,17,426,0,0,356
01/06/2018 23:17,3,JX000472,PX000135,307,66,15,45,16,188,0,0,515
06/06/2018 09:29,3,JX000473,PX000152,390,63,8,30,14,212,0,0,621
03/06/2018 18:51,3,JX000474,PX000128,375,71,2,8,10,133,0,0,625
12/07/2018 15:37,3,JX000475,PX000134,502,73,3,59,15,149,0,0,834
08/06/2018 08:01,3,JX000476,PX000125,528,76,11,60,16,140,0,0,888
15/06/2018 20:44,3,JX000477,PX000141,371,65,6,43,9,232,0,0,621
15/06/2018 05:25,3,JX000478,PX000155,372,67,14,47,16,157,0,0,619
21/06/2018 04:08,3,JX000479,PX000142,532,72,10,34,16,221,0,0,888
07/07/2018 12:25,3,JX000480,PX000120,370,67,0,0,7,248,0,0,619
14/06/2018 11:55,3,JX000481,PX000131,368,68,24,132,9,124,0,0,619
16/06/2018 17:17,3,JX000482,PX000131,372,58,14,73,31,320,0,0,619
29/06/2018 00:24,3,JX000483,PX000151,377,83,2,37,8,49,0,0,626
17/06/2018 18:14,3,JX000484,PX000156,366,57,20,51,10,356,0,0,612
30/06/2018 15:20,3,JX000485,PX000159,367,81,3,43,9,52,0,0,607
22/06/2018 15:18,3,JX000486,PX000125,436,69,13,51,29,214,0,0,727
22/06/2018 00:46,3,JX000487,PX000129,372,76,8,31,23,143,0,0,627
13/07/2018 13:51,3,JX000488,PX000129,403,71,8,30,4,52,0,0,664
24/06/2018 01:16,3,JX000489,PX000125,754,43,10,73,56,339,0,0,1247
29/06/2018 19:10,3,JX000490,PX000124,306,65,13,126,12,117,0,0,512
14/07/2018 05:20,3,JX000491,PX000150,364,74,4,14,16,180,0,0,603
14/07/2018 18:54,3,JX000492,PX000124,319,61,12,114,16,115,0,0,507
08/07/2018 21:17,3,JX000493,PX000145,746,47,5,44,9,128,0,0,1246
20/07/2018 03:54,3,JX000494,PX000134,373,60,7,42,17,330,0,0,619
01/07/2018 09:35,3,JX000495,PX000141,366,65,5,34,11,234,0,0,606
15/07/2018 14:07,3,JX000496,PX000144,354,70,10,56,17,71,0,0,584
08/07/2018 04:38,3,JX000497,PX000131,370,62,12,105,13,220,0,0,617
17/07/2018 11:38,3,JX000498,PX000125,740,39,15,66,48,408,0,0,1198
20/07/2018 21:04,3,JX000499,PX000159,371,73,5,32,9,146,0,0,621
11/02/2018 21:10,3,JX000500,PX000160,566,29,96,470,37,453,0,0,819
18/02/2018 15:46,4,JX000501,PX000025,2649,96,20,35,4,39,0,0,4324
21/01/2018 06:32,4,JX000502,PX000161,3168,91,68,55,22,94,0,0,5124
05/02/2018 07:27,4,JX000503,PX000022,2633,93,45,27,17,109,0,0,5108
17/01/2018 11:09,4,JX000504,PX000161,3171,96,46,14,16,47,0,0,5126
28/02/2018 08:15,4,JX000505,PX000028,73,94,2,0,1,6,0,0,101
31/01/2018 13:26,4,JX000506,PX000161,3191,92,93,68,11,46,0,0,5159
26/01/2018 10:00,4,JX000507,PX000161,3167,95,74,74,5,33,0,0,5116
23/12/2017 12:43,4,JX000508,PX000021,2081,90,21,45,5,22,0,0,3412
07/01/2018 00:53,4,JX000509,PX000021,2709,93,100,113,5,68,0,0,4426
12/01/2018 09:06,4,JX000510,PX000021,2712,95,97,63,9,32,0,0,4432
10/02/2018 18:57,4,JX000511,PX000002,2629,92,65,93,21,116,0,0,4294
23/02/2018 01:58,4,JX000512,PX000002,2622,95,62,145,6,20,0,0,4283
15/02/2018 08:01,4,JX000513,PX000002,2625,92,94,77,17,88,0,0,4284
28/02/2018 16:12,4,JX000514,PX000002,2653,95,66,39,4,21,0,0,4329
03/03/2018 21:19,4,JX000515,PX000002,2625,76,118,138,5,53,0,0,4294
09/03/2018 04:01,4,JX000516,PX000002,2630,75,140,237,9,38,0,0,4302
14/03/2018 11:42,4,JX000517,PX000002,2629,93,115,219,4,35,0,0,4289
17/03/2018 17:14,4,JX000518,PX000002,2635,91,80,83,10,122,0,0,4296
22/03/2018 07:45,4,JX000519,PX000002,2629,95,44,40,7,47,0,0,4287
25/03/2018 11:29,4,JX000520,PX000002,2653,93,110,127,7,58,0,0,4331
30/03/2018 07:39,4,JX000521,PX000033,2799,83,175,245,14,51,0,0,5394
05/04/2018 10:45,4,JX000522,PX000033,2792,92,132,186,9,22,0,0,5383
25/04/2018 07:47,4,JX000523,PX000002,2638,93,37,12,14,49,0,0,4306
10/04/2018 08:53,4,JX000524,PX000033,2788,85,142,278,16,59,0,0,5373
19/04/2018 10:55,4,JX000525,PX000033,2791,98,39,19,6,35,0,0,5383
28/04/2018 15:11,4,JX000526,PX000002,2638,92,87,147,9,46,0,0,4305
03/05/2018 04:09,4,JX000527,PX000002,2625,93,61,135,14,70,0,0,4278
10/05/2018 21:31,4,JX000528,PX000002,2653,93,42,144,8,28,0,0,4326
06/05/2018 09:58,4,JX000529,PX000025,2658,95,46,91,7,35,0,0,4337
14/05/2018 06:22,4,JX000530,PX000002,2635,91,72,100,8,171,0,0,4312
18/05/2018 19:36,4,JX000531,PX000002,2612,96,50,47,5,34,0,0,4263
21/06/2018 06:27,4,JX000532,PX000025,2652,94,52,33,5,27,0,0,4320
23/05/2018 08:33,4,JX000533,PX000002,2645,97,53,28,8,18,0,0,4313
26/05/2018 12:44,4,JX000534,PX000002,2630,91,70,22,8,60,0,0,4341
16/06/2018 13:45,4,JX000535,PX000010,2036,89,76,142,7,95,0,0,3319
31/05/2018 04:36,4,JX000536,PX000002,2653,93,30,17,8,50,0,0,4327
03/06/2018 12:13,4,JX000537,PX000002,2537,95,45,43,4,41,0,0,4143
13/06/2018 23:37,4,JX000538,PX000010,2035,91,86,127,6,44,0,0,3318
08/06/2018 15:24,4,JX000539,PX000002,2654,92,50,179,8,118,0,0,4330
05/07/2018 16:18,4,JX000540,PX000021,2704,92,159,64,13,58,0,0,4415
24/06/2018 16:36,4,JX000541,PX000002,2681,71,32,80,8,55,0,0,4375
09/07/2018 02:11,4,JX000542,PX000021,2701,79,58,30,3,12,0,0,4422
14/07/2018 07:11,4,JX000543,PX000021,2700,78,59,40,8,58,0,0,4406
30/06/2018 08:29,4,JX000544,PX000002,2669,82,22,42,8,57,0,0,4356
18/01/2018 17:19,5,JX000545,PX000026,2827,90,58,43,10,284,0,0,5641
21/12/2017 17:18,5,JX000546,PX000021,532,72,4,11,7,59,0,0,875
24/01/2018 07:22,5,JX000547,PX000026,2825,94,58,23,20,261,0,0,5651
05/01/2018 05:40,5,JX000548,PX000021,2715,96,54,38,7,34,0,0,4430
28/01/2018 12:06,5,JX000549,PX000026,2828,92,39,86,18,83,0,0,5653
10/01/2018 14:12,5,JX000550,PX000021,2710,92,38,65,7,45,0,0,4420
03/02/2018 02:56,5,JX000551,PX000026,2824,94,54,28,21,172,0,0,5646
14/01/2018 01:36,5,JX000552,PX000021,2711,97,41,20,9,41,0,0,4422
08/02/2018 14:00,5,JX000553,PX000026,2830,94,77,61,15,187,0,0,5660
20/07/2018 11:14,5,JX000554,PX000028,37,36,0,0,2,18,0,0,46
21/07/2018 01:01,5,JX000555,PX000028,38,25,5,19,2,46,0,0,51
14/02/2018 08:25,5,JX000556,PX000026,2824,97,61,35,6,56,0,0,5648
18/02/2018 11:34,5,JX000557,PX000026,2811,93,73,107,25,189,0,0,5617
23/02/2018 23:28,5,JX000558,PX000026,2840,94,33,65,14,41,0,0,5678
01/03/2018 17:35,5,JX000559,PX000026,2829,81,22,27,6,155,0,0,5665
07/03/2018 20:50,5,JX000560,PX000026,2834,95,36,138,10,48,0,0,5660
12/03/2018 01:52,5,JX000561,PX000026,2839,79,30,100,17,152,0,0,5677
18/03/2018 10:00,5,JX000562,PX000026,2837,78,70,202,9,117,0,0,5675
24/03/2018 19:08,5,JX000563,PX000026,2833,95,52,119,10,83,0,0,5663
30/03/2018 08:28,5,JX000564,PX000026,2854,86,65,185,9,70,0,0,5699
05/04/2018 12:10,5,JX000565,PX000026,2852,95,42,166,12,21,0,0,5692
10/04/2018 11:36,5,JX000566,PX000026,2835,86,76,246,11,63,0,0,5662
19/04/2018 14:38,5,JX000567,PX000026,2837,77,59,324,18,132,0,0,5673
26/04/2018 01:41,5,JX000568,PX000026,2817,87,102,160,40,222,0,0,5635
01/05/2018 10:37,5,JX000569,PX000026,2810,95,20,81,21,117,0,0,5612
06/05/2018 02:01,5,JX000570,PX000026,2858,96,22,52,14,75,0,0,5714
11/05/2018 13:47,5,JX000571,PX000026,2854,93,26,69,24,112,0,0,5714
17/05/2018 11:03,5,JX000572,PX000026,2819,95,23,72,15,57,0,0,5630
22/05/2018 10:02,5,JX000573,PX000026,2838,96,20,27,19,103,0,0,5717
27/05/2018 02:57,5,JX000574,PX000026,2856,95,21,86,16,72,0,0,5708
01/06/2018 15:09,5,JX000575,PX000026,2864,94,30,114,27,164,0,0,5727
07/06/2018 22:22,5,JX000576,PX000026,2869,94,20,64,19,136,0,0,5739
14/06/2018 05:44,5,JX000577,PX000026,2872,93,30,181,26,166,0,0,5737
04/07/2018 18:50,5,JX000578,PX000162,1953,92,25,29,18,167,0,0,3777
20/06/2018 15:00,5,JX000579,PX000026,2899,92,11,47,48,188,0,0,5795
25/06/2018 01:24,5,JX000580,PX000026,2893,72,21,71,24,507,0,0,5786
08/07/2018 15:12,5,JX000581,PX000022,2767,76,36,64,20,292,0,0,5385
14/07/2018 18:55,5,JX000582,PX000162,1959,68,28,115,28,53,0,0,3787
12/01/2018 04:41,6,JX000583,PX000022,2764,95,28,81,9,61,0,0,5300
17/01/2018 12:41,6,JX000584,PX000022,2737,92,28,108,12,275,0,0,5245
21/01/2018 14:06,6,JX000585,PX000162,1969,93,16,16,4,44,0,0,3773
23/12/2017 05:28,6,JX000586,PX000002,1819,82,17,90,4,24,0,0,2943
06/01/2018 19:58,6,JX000587,PX000002,2637,95,22,113,4,27,0,0,4262
25/01/2018 23:18,6,JX000588,PX000002,2648,86,54,161,10,134,0,0,4276
30/01/2018 06:58,6,JX000589,PX000002,2648,90,30,140,6,55,0,0,4284
03/02/2018 05:04,6,JX000590,PX000002,2649,87,36,130,7,336,0,0,4280
07/02/2018 21:22,6,JX000591,PX000002,2641,95,18,35,6,43,0,0,4267
18/02/2018 19:54,6,JX000592,PX000025,2670,93,18,110,10,127,0,0,4314
11/02/2018 01:34,6,JX000593,PX000002,2652,94,8,13,8,60,0,0,4286
15/02/2018 13:22,6,JX000594,PX000002,2642,93,60,285,3,6,0,0,4267
23/02/2018 09:32,6,JX000595,PX000002,2636,83,30,342,11,64,0,0,4266
28/02/2018 13:40,6,JX000596,PX000002,2662,91,30,137,4,49,0,0,4302
03/03/2018 21:42,6,JX000597,PX000002,2632,74,43,298,8,58,0,0,4253
09/03/2018 11:05,6,JX000598,PX000002,2632,74,42,224,3,26,0,0,4253
14/03/2018 17:36,6,JX000599,PX000002,2633,89,60,412,2,10,0,0,4253
18/03/2018 03:26,6,JX000600,PX000002,2635,92,48,185,2,3,0,0,4253
22/03/2018 17:00,6,JX000601,PX000002,2633,93,45,174,2,31,0,0,4246
25/03/2018 23:26,6,JX000602,PX000002,2627,93,38,177,1,15,0,0,4244
30/03/2018 11:33,6,JX000603,PX000002,2643,83,54,186,3,16,0,0,4268
04/04/2018 14:59,6,JX000604,PX000002,2647,93,47,225,2,13,0,0,4272
12/04/2018 22:58,6,JX000605,PX000002,2642,97,14,41,4,43,0,0,4264
07/04/2018 22:58,6,JX000606,PX000002,2625,81,57,323,16,118,0,0,4245
20/04/2018 03:50,6,JX000607,PX000002,2623,97,10,39,5,41,0,0,4235
23/04/2018 07:24,6,JX000608,PX000002,2658,80,21,45,2,101,0,0,4295
28/04/2018 07:26,6,JX000609,PX000002,2145,87,35,174,4,17,0,0,3459
28/04/2018 07:25,6,JX000610,PX000002,3132,92,27,128,5,161,0,0,5059
10/05/2018 17:06,6,JX000611,PX000002,2660,94,22,54,5,16,0,0,4294
13/05/2018 23:46,6,JX000612,PX000002,2637,96,20,92,5,25,0,0,4271
18/05/2018 09:18,6,JX000613,PX000002,2654,93,21,59,7,85,0,0,4286
06/05/2018 04:10,6,JX000614,PX000025,2664,93,31,88,6,57,0,0,4303
